USUK	USDE	t
1.614000694265869	.4082000116771297	703
1.616699944021079	.4079000949014639	704
1.604700283673793	.4050000858096263	705
1.619499255630606	.4103999938955369	706
1.613500431595367	.4082000116771297	707
1.620999606496561	.4128000267555437	708
1.618500332789268	.4148998969568241	709
1.614000694265869	.4131998106456286	710
1.607499715264133	.4159001797658562	711
1.610999832142126	.4160000077878835	712
1.598500496305939	.4162001519224351	713
1.603000202575265	.4194998964149234	714
1.614000694265869	.4209000013492421	715
1.62369919527673	.4219999852072651	716
1.621700029607066	.4212002100618921	717
1.617000678178076	.4197000455972983	718
1.625000299354764	.4222000606143788	719
1.624499876331664	.42389987309434	720
1.621500572770272	.4256001451103461	721
1.610999832142126	.4259999713356395	722
1.603500416667809	.4270001134767649	723
1.600000593206933	.4287998581639371	724
1.567500010149659	.4271000431946395	725
1.579499460979918	.4242997992101954	726
1.576000013497357	.4267998973778895	727
1.580000241678595	.4233000556450148	728
1.589500792574617	.4223998084796955	729
1.573499311558773	.4182002057492665	730
1.570499937185397	.4140001263349439	731
1.568800006432081	.4127001412357043	732
1.573499311558773	.4102001777576886	733
1.535499906489988	.4042001915959449	734
1.540499939836412	.4130998283897933	735
1.547200238706842	.4138999504261446	736
1.539999358704805	.4102998685128199	737
1.539800711600546	.4117001441799499	738
1.524299560566234	.4071999241573066	739
1.524799612826187	.4064001555365701	740
1.518000487318399	.4016998946007228	741
1.522500425383644	.4051998000774524	742
1.517200711820936	.4037001013784655	743
1.523999303129131	.4051001331861636	744
1.539500479735342	.4109001656308538	745
1.540499939836412	.4111998210627328	746
1.541000683683327	.4143998292825115	747
1.547000662748975	.4163000519464198	748
1.536499842372928	.4137997987569823	749
1.547200238706842	.4171001158617361	750
1.54180067061681	.4167999118647234	751
1.543500671484267	.4165998959146966	752
1.548500432912471	.4172999546748086	753
1.519999491015644	.4146000327452991	754
1.518499991642683	.4110999116457004	755
1.525200687863416	.4150999269105035	756
1.529700554138388	.4146999633943503	757
1.517800124478311	.4107999182211212	758
1.508500332447824	.4097000386876908	759
1.506799703407923	.4115001065229664	760
1.511700233750372	.4128000267555437	761
1.514499467675826	.4154998606773199	762
1.517200711820936	.4192998426809422	763
1.505000153207745	.4157999598995117	764
1.505200331539686	.4163999759492877	765
1.509499290286467	.4183001675433992	766
1.499699867868191	.4174998892336019	767
1.506499880100353	.4185001628185477	768
1.513999765306919	.419999818436023	769
1.505499896211358	.4189000213761106	770
1.505700141013539	.4202998053889841	771
